965	-0.361905
966	-0.351927
967	-0.34195
968	-0.331973
969	-0.321995
970	-0.312018
971	-0.302041
972	-0.292063
973	-0.282086
974	-0.272109
975	-0.262132
976	-0.252154
977	-0.242177
978	-0.2322
979	-0.222222
980	-0.212245
981	-0.202268
982	-0.19229
983	-0.182313
984	-0.172336
985	-0.162358
986	-0.152381
987	-0.142404
988	-0.132426
989	-0.122449
990	-0.112472
991	-0.102494
992	-0.092517
993	-0.0825397
994	-0.0725624
995	-0.062585
996	-0.0526077
997	-0.0426304
998	-0.0326531
